t	v_d	thd_d	v_a	thd_a	ur	ul
53.0200	1.0000	0.0000	0.9998	0.0012	8608.3210	-8569.5870
53.0310	1.0000	0.0000	1.0001	0.0024	8400.2238	-8464.3020
53.0400	1.0000	0.0000	1.0003	0.0011	8565.9010	-8652.8147
53.0510	1.0000	0.0000	1.0001	0.0013	8552.3321	-8575.5305
53.0620	1.0000	0.0000	0.9973	0.0018	8841.6894	-8161.8888
53.0700	1.0000	0.0000	0.9992	0.0016	8628.1816	-8440.9802
53.0820	1.0000	0.0000	1.0000	0.0014	8550.4124	-8564.2003
53.0900	1.0000	0.0000	1.0001	0.0020	8475.1305	-8507.3306
53.1000	1.0000	0.0000	1.0006	0.0014	8430.8450	-8654.1292
53.1100	1.0000	0.0000	1.0003	0.0009	8566.4209	-8668.5387
53.1200	1.0000	0.0000	1.0003	0.0013	8522.8726	-8616.7242
53.1340	1.0000	0.0000	0.9994	0.0018	8553.9402	-8429.1443
53.1400	1.0000	0.0000	1.0004	0.0012	8511.8694	-8625.9687
53.1500	1.0000	0.0000	0.9998	0.0019	8508.6600	-8468.1975
53.1600	1.0000	0.0000	0.9996	0.0011	8623.9660	-8548.9145
53.1700	1.0000	0.0000	0.9997	0.0011	8605.1497	-8538.7792
53.1830	1.0000	0.0000	1.0002	0.0010	8548.3237	-8634.0440
53.1900	1.0000	0.0000	0.9990	0.0019	8580.4652	-8355.4958
53.2020	1.0000	0.0000	0.9999	0.0014	8539.0128	-8533.7353
53.2100	1.0000	0.0000	0.9996	0.0029	8400.4698	-8306.0581
53.2210	1.0000	0.0000	0.9991	0.0024	8506.3376	-8323.4513
53.2310	1.0000	0.0000	0.9995	0.0016	8581.6106	-8455.8378
53.2410	1.0000	0.0000	1.0001	0.0017	8470.8618	-8525.7362
53.2540	1.0000	0.0000	1.0007	0.0012	8451.1337	-8647.0419
53.2600	1.0000	0.0000	1.0005	0.0019	8399.6634	-8535.2008
53.2730	1.0000	0.0000	1.0001	0.0018	8454.5315	-8512.7451
53.2790	1.0000	0.0000	0.9998	0.0022	8450.1298	-8413.0687
53.2930	1.0000	0.0000	1.0005	0.0022	8344.3954	-8497.1404
53.3000	1.0000	0.0000	1.0006	0.0030	8244.2386	-8392.7337
53.3100	1.0000	0.0000	0.9996	0.0022	8470.3138	-8379.0993
53.3200	1.0000	0.0000	0.9995	0.0008	8647.0379	-8543.2895
53.3300	1.0000	0.0000	1.0002	0.0017	8453.3767	-8518.3767
53.3400	1.0000	0.0000	1.0010	0.0016	8367.4831	-8617.2465
53.3550	1.0000	0.0000	0.9998	0.0009	8600.3327	-8551.9165
53.3610	1.0000	0.0000	0.9988	0.0015	8644.7122	-8370.3222
53.3710	1.0000	0.0000	0.9997	0.0018	8491.4183	-8427.5344
53.3800	1.0000	0.0000	0.9998	0.0026	8393.2424	-8348.5864
53.3910	1.0000	0.0000	0.9994	0.0015	8571.6822	-8431.2135
53.4010	1.0000	0.0000	0.9999	0.0026	8371.4845	-8363.0419
53.4130	1.0000	0.0000	1.0002	0.0016	8462.7789	-8509.0293
53.4200	1.0000	0.0000	1.0001	0.0007	8571.5568	-8616.5429
53.4310	1.0000	0.0000	0.9998	0.0008	8594.0516	-8565.5967
53.4430	1.0000	0.0000	0.9981	0.0025	8603.1836	-8130.3408
53.4510	1.0000	0.0000	1.0001	0.0015	8466.7797	-8500.1151
53.4610	1.0000	0.0000	1.0008	0.0023	8278.3618	-8483.7523
53.4720	1.0000	0.0000	1.0006	0.0020	8350.9954	-8508.1222
53.4880	1.0000	0.0000	0.9998	0.0012	8552.6770	-8488.0883
53.4930	1.0000	0.0000	0.9995	0.0001	8720.5689	-8599.1636
53.5010	1.0000	0.0000	0.9993	0.0002	8728.3820	-8548.4032
53.5110	1.0000	0.0000	1.0010	0.0014	8371.5387	-8628.4066
53.5200	1.0000	0.0000	0.9997	0.0010	8575.0636	-8518.8517
53.5340	1.0000	0.0000	1.0000	0.0012	8505.6343	-8522.5485
53.5410	1.0000	0.0000	1.0001	0.0013	8482.9590	-8521.3353
53.5510	1.0000	0.0000	1.0006	0.0012	8440.7824	-8607.8025
53.5620	1.0000	0.0000	1.0008	0.0006	8479.3604	-8687.0215
53.5730	1.0000	0.0000	1.0002	0.0019	8394.6345	-8439.8689
53.5810	1.0000	0.0000	0.9991	0.0013	8594.9850	-8386.2563
53.5900	1.0000	0.0000	0.9996	0.0023	8415.0823	-8335.6064
53.6010	1.0000	0.0000	1.0005	0.0025	8287.8096	-8424.8750
53.6110	1.0000	0.0000	0.9996	0.0020	8449.9102	-8361.6617
53.6200	1.0000	0.0000	1.0005	0.0017	8372.5520	-8504.9374
53.6340	1.0000	0.0000	1.0001	0.0015	8444.7450	-8488.9387
53.6430	1.0000	0.0000	0.9997	0.0018	8462.5471	-8377.7739
53.6480	1.0000	0.0000	0.9999	0.0009	8545.0913	-8520.5045
53.6600	1.0000	0.0000	1.0007	0.0012	8396.8402	-8584.3150
53.6720	1.0000	0.0000	0.9998	0.0017	8451.6131	-8403.5757
53.6810	1.0000	0.0000	1.0007	0.0016	8374.2792	-8539.4783
53.6920	1.0000	0.0000	0.9997	0.0016	8461.5788	-8411.1931
53.7010	1.0000	0.0000	1.0000	0.0023	8344.3562	-8358.8327
53.7100	1.0000	0.0000	1.0003	0.0004	8540.2183	-8665.8940
53.7200	1.0000	0.0000	0.9996	0.0016	8485.2024	-8381.9199
53.7330	1.0000	0.0000	0.9988	0.0024	8522.3538	-8184.8308
53.7430	1.0000	0.0000	0.9999	0.0010	8521.8263	-8490.1504
53.7510	1.0000	0.0000	1.0005	0.0017	8344.3925	-8483.1306
53.7600	1.0000	0.0000	0.9996	0.0020	8429.9736	-8326.0903
53.7700	1.0000	0.0000	0.9997	0.0006	8592.9616	-8516.4122
53.7800	1.0000	0.0000	1.0013	0.0017	8249.1827	-8578.1496
53.7910	1.0000	0.0000	1.0004	0.0027	8245.1036	-8338.6241
53.8010	1.0000	0.0000	1.0005	0.0026	8248.1639	-8369.6272
53.8100	1.0000	0.0000	0.9990	0.0010	8631.5542	-8368.2903
53.8220	1.0000	0.0000	0.9996	0.0008	8551.9747	-8465.1723
53.8310	1.0000	0.0000	0.9995	0.0021	8423.3810	-8298.8395
53.8410	1.0000	0.0000	1.0004	0.0020	8326.6877	-8433.7478
53.8510	1.0000	0.0000	1.0008	0.0020	8261.8346	-8471.0609
53.8600	1.0000	0.0000	1.0000	0.0012	8450.7693	-8469.4168
53.8720	1.0000	0.0000	0.9998	0.0023	8362.4346	-8323.6104
53.8800	1.0000	0.0000	1.0005	0.0020	8294.4631	-8432.9116
53.8910	1.0000	0.0000	1.0002	0.0011	8448.2596	-8501.5016
53.9010	1.0000	0.0000	0.9999	0.0008	8518.3314	-8487.6634
53.9120	1.0000	0.0000	1.0000	0.0007	8519.1576	-8515.8120
53.9210	1.0000	0.0000	0.9997	0.0018	8410.0048	-8359.3692
53.9310	1.0000	0.0000	1.0001	0.0028	8221.3866	-8266.5359
53.9420	1.0000	0.0000	1.0000	0.0007	8519.1903	-8514.1011
53.9530	1.0000	0.0000	1.0001	0.0010	8466.5935	-8488.2831
53.9600	1.0000	0.0000	1.0002	0.0016	8383.4853	-8445.4555
53.9710	1.0000	0.0000	0.9999	0.0018	8383.0670	-8362.0836
53.9800	1.0000	0.0000	1.0002	0.0014	8398.1389	-8464.0068
53.9910	1.0000	0.0000	0.9999	0.0016	8408.2384	-8400.5619
54.0000	1.0000	0.0000	1.0003	0.0018	8333.0709	-8398.7498
54.0100	1.0000	0.0000	0.9997	0.0022	8343.1915	-8287.4515
54.0230	1.0000	0.0000	1.0000	0.0028	8229.9560	-8227.3553
54.0320	1.0000	0.0000	0.9997	0.0015	8433.6548	-8381.1090
54.0420	1.0000	0.0000	1.0014	0.0021	8140.5873	-8536.7897
54.0530	1.0000	0.0000	0.9993	0.0009	8549.9595	-8385.7052
54.0600	1.0000	0.0000	0.9998	0.0013	8455.4854	-8405.0311
54.0720	1.0000	0.0000	0.9996	0.0024	8348.5701	-8234.4328
54.0800	1.0000	0.0000	1.0005	0.0013	8342.8820	-8456.7726
54.0910	1.0000	0.0000	0.9995	0.0013	8468.1755	-8349.8558
54.1020	1.0000	0.0000	1.0003	0.0019	8306.6059	-8384.6962
54.1100	1.0000	0.0000	1.0005	0.0009	8409.9295	-8539.0053
54.1220	1.0000	0.0000	1.0001	0.0021	8277.3683	-8335.1894
54.1310	1.0000	0.0000	0.9999	0.0034	8162.5850	-8140.3112
54.1410	1.0000	0.0000	0.9995	0.0007	8552.2647	-8425.5664
54.1500	1.0000	0.0000	1.0013	0.0012	8264.7902	-8586.1093
54.1610	1.0000	0.0000	0.9995	0.0032	8235.3199	-8116.7327
54.1700	1.0000	0.0000	0.9996	0.0016	8415.4387	-8332.5975
54.1800	1.0000	0.0000	1.0009	0.0018	8229.4657	-8461.2355
54.1900	1.0000	0.0000	1.0002	0.0014	8357.9261	-8418.0855
54.2000	1.0000	0.0000	0.9996	0.0027	8287.8786	-8181.7631
54.2100	1.0000	0.0000	0.9993	0.0066	7828.1252	-7650.1547
54.2200	1.0000	0.0000	0.9996	0.0029	8240.0401	-8148.6130
54.2300	1.0000	0.0000	1.0000	0.0023	8264.6127	-8259.5536
54.2410	1.0000	0.0000	0.9993	0.0022	8368.5999	-8178.9035
54.2510	1.0000	0.0000	1.0004	0.0015	8279.1560	-8434.2008
54.2620	1.0000	0.0000	1.0005	0.0028	8141.1709	-8260.6501
54.2700	1.0000	0.0000	0.9997	0.0020	8343.9485	-8248.7635
54.2810	1.0000	0.0000	1.0002	0.0017	8302.9257	-8351.0616
54.2900	1.0000	0.0000	0.9974	0.0012	8736.2960	-8051.4684
54.3000	1.0000	0.0000	0.9999	0.0009	8442.4185	-8428.0638
54.3120	1.0000	0.0000	1.0001	0.0011	8409.4915	-8424.0923
54.3220	1.0000	0.0000	0.9989	0.0018	8454.5512	-8184.7047
54.3300	1.0000	0.0000	1.0008	0.0015	8249.4269	-8441.0524
54.3400	1.0000	0.0000	1.0003	0.0018	8272.8671	-8343.5876
54.3500	1.0000	0.0000	0.9985	0.0030	8348.1884	-7961.9190
54.3600	1.0000	0.0000	0.9975	0.0014	8694.1711	-8035.0364
54.3710	1.0000	0.0000	1.0001	0.0020	8270.2156	-8274.7554
54.3810	1.0000	0.0000	0.9993	0.0016	8410.6623	-8240.2203
54.3910	1.0000	0.0000	1.0001	0.0012	8374.6370	-8379.1098
54.4010	1.0000	0.0000	1.0010	0.0010	8306.6054	-8529.0096
54.4110	1.0000	0.0000	1.0004	0.0022	8209.2843	-8289.7924
54.4200	1.0000	0.0000	0.9993	0.0024	8304.7960	-8123.6371
54.4280	1.0000	0.0000	1.0003	0.0031	8103.4941	-8194.7543
54.4400	1.0000	0.0000	1.0003	0.0014	8314.0492	-8373.8414
54.4500	1.0000	0.0000	1.0001	0.0035	8065.0732	-8100.9609
54.4600	1.0000	0.0000	1.0001	0.0012	8353.1990	-8367.7757
54.4700	1.0000	0.0000	0.9995	0.0008	8474.3737	-8353.3437
54.4810	1.0000	0.0000	1.0001	0.0020	8242.3440	-8272.8925
54.4910	1.0000	0.0000	0.9990	0.0020	8390.1980	-8140.3245
54.5000	1.0000	0.0000	1.0003	0.0013	8325.0407	-8390.0946
54.5100	1.0000	0.0000	0.9997	0.0020	8289.0576	-8224.9110
54.5210	1.0000	0.0000	1.0004	0.0047	7889.4055	-7954.7618
54.5310	1.0000	0.0000	1.0007	0.0013	8258.5402	-8425.0205
54.5400	1.0000	0.0000	0.9991	0.0027	8305.7706	-8046.4197
54.5510	1.0000	0.0000	1.0004	0.0010	8331.2067	-8442.2271
54.5600	1.0000	0.0000	1.0004	0.0016	8247.4187	-8350.4563
54.5700	1.0000	0.0000	1.0004	0.0013	8277.0369	-8375.0355
54.5800	1.0000	0.0000	1.0003	0.0021	8203.3878	-8266.0684
54.5900	1.0000	0.0000	1.0001	0.0022	8227.6618	-8237.3209
54.6000	1.0000	0.0000	1.0004	0.0020	8214.2144	-8290.3009
54.6100	1.0000	0.0000	0.9996	0.0049	7977.5114	-7865.4585
54.6210	1.0000	0.0000	0.9988	0.0037	8179.3965	-7875.9669
54.6300	1.0000	0.0000	1.0013	0.0011	8182.5236	-8508.1283
54.6420	1.0000	0.0000	1.0002	0.0010	8333.5174	-8374.4346
54.6520	1.0000	0.0000	0.9994	0.0025	8252.2615	-8070.9376
54.6610	1.0000	0.0000	0.9995	0.0015	8352.6850	-8218.8973
54.6710	1.0000	0.0000	1.0005	0.0015	8236.8656	-8350.6379
54.6800	1.0000	0.0000	1.0002	0.0014	8288.4712	-8319.2154
54.6900	1.0000	0.0000	1.0000	0.0029	8113.2630	-8104.6118
54.7000	1.0000	0.0000	0.9998	0.0052	7856.9096	-7803.5907
54.7110	1.0000	0.0000	1.0005	0.0015	8220.2342	-8347.9544
54.7200	1.0000	0.0000	0.9989	0.0015	8405.8953	-8137.2917
54.7320	1.0000	0.0000	0.9996	0.0009	8410.4501	-8288.2727
54.7420	1.0000	0.0000	0.9993	0.0020	8296.4154	-8111.6019
54.7590	1.0000	0.0000	1.0000	0.0019	8233.4506	-8234.6650
54.7640	1.0000	0.0000	0.9995	0.0021	8266.4988	-8130.2974
54.7710	1.0000	0.0000	1.0004	0.0024	8113.7993	-8202.4171
54.7800	1.0000	0.0000	1.0001	0.0004	8388.3625	-8423.5056
54.7910	1.0000	0.0000	0.9975	0.0022	8527.2179	-7844.5120
54.7980	1.0000	0.0000	1.0006	0.0018	8167.4905	-8290.7077
54.8140	1.0000	0.0000	0.9997	0.0010	8380.4950	-8298.6439
54.8280	1.0000	0.0000	1.0000	0.0005	8392.7844	-8378.1720
54.8280	1.0000	0.0000	0.9995	0.0010	8390.9085	-8248.6719
54.8360	1.0000	0.0000	0.9974	0.0008	8680.3853	-8002.1845
54.8430	1.0000	0.0000	0.9995	0.0016	8296.2344	-8180.9484
54.8620	1.0000	0.0000	1.0009	0.0018	8109.5101	-8327.1200
54.8700	1.0000	0.0000	0.9999	0.0023	8163.1377	-8143.9490
54.8820	1.0000	0.0000	0.9986	0.0022	8379.5439	-7995.2582
54.8860	1.0000	0.0000	1.0003	0.0018	8183.8102	-8240.7242
54.9000	1.0000	0.0000	0.9994	0.0015	8336.1167	-8182.4151
54.9100	1.0000	0.0000	0.9993	0.0012	8374.4365	-8196.2783
54.9200	1.0000	0.0000	1.0011	0.0016	8077.9448	-8407.8280
54.9300	1.0000	0.0000	1.0002	0.0021	8141.6899	-8194.4312
54.9400	1.0000	0.0000	0.9998	0.0013	8301.2974	-8236.9128
54.9500	1.0000	0.0000	1.0004	0.0013	8216.2370	-8305.0654
54.9600	1.0000	0.0000	0.9997	0.0015	8281.2311	-8205.8261
54.9700	1.0000	0.0000	1.0005	0.0013	8205.9363	-8316.4682
54.9800	1.0000	0.0000	1.0002	0.0020	8170.2694	-8219.6226
54.9910	1.0000	0.0000	1.0010	0.0008	8213.6564	-8447.8941
55.0000	1.0000	0.0000	1.0003	0.0017	8197.7128	-8251.1888
55.0100	1.0000	0.0000	0.9999	0.0013	8271.1656	-8267.2115
55.0200	1.0000	0.0000	1.0000	0.0016	8223.0499	-8226.1989
55.0300	1.0000	0.0000	1.0003	0.0006	8303.4968	-8381.5129
55.0400	1.0000	0.0000	1.0003	0.0010	8266.3210	-8335.3302
55.0510	1.0000	0.0000	0.9990	0.0010	8413.8820	-8160.9543
55.0610	1.0000	0.0000	1.0003	0.0023	8095.8925	-8161.0007
55.0700	1.0000	0.0000	0.9999	0.0014	8262.0759	-8244.4042
55.0800	1.0000	0.0000	1.0003	0.0014	8203.8591	-8268.8109
55.0900	1.0000	0.0000	0.9991	0.0021	8258.3951	-8023.0033
55.1000	1.0000	0.0000	1.0000	0.0010	8302.4990	-8278.1039
55.1110	1.0000	0.0000	1.0001	0.0009	8292.6350	-8313.0164
55.1210	1.0000	0.0000	1.0004	0.0005	8305.3838	-8396.1747
55.1310	1.0000	0.0000	1.0005	0.0017	8148.8778	-8258.8309
55.1400	1.0000	0.0000	1.0007	0.0018	8104.6526	-8260.1809
55.1500	1.0000	0.0000	1.0002	0.0012	8218.6214	-8276.6881
55.1600	1.0000	0.0000	1.0003	0.0016	8175.7499	-8250.5545
55.1700	1.0000	0.0000	0.9988	0.0005	8499.8401	-8189.9261
55.1810	1.0000	0.0000	1.0013	0.0009	8124.0155	-8440.9828
55.1910	1.0000	0.0000	0.9998	0.0020	8181.4098	-8135.6386
55.2000	1.0000	0.0000	0.9998	0.0017	8208.2397	-8161.4302
55.2100	1.0000	0.0000	0.9991	0.0033	8086.9022	-7862.2431
55.2200	1.0000	0.0000	1.0003	0.0022	8086.9839	-8145.6660
55.2320	1.0000	0.0000	0.9999	0.0027	8074.2928	-8040.1711
55.2410	1.0000	0.0000	0.9996	0.0006	8369.4999	-8265.4686
55.2500	1.0000	0.0000	1.0001	0.0011	8247.4262	-8265.1113
55.2600	1.0000	0.0000	1.0009	0.0019	8056.3759	-8266.8562
55.2700	1.0000	0.0000	0.9998	0.0013	8250.5120	-8207.7206
55.2800	1.0000	0.0000	0.9996	0.0011	8300.6238	-8193.6730
55.2910	1.0000	0.0000	0.9968	0.0019	8573.4600	-7727.2130
55.2970	1.0000	0.0000	1.0002	0.0012	8208.0820	-8269.3438
55.3110	1.0000	0.0000	1.0008	0.0021	8020.9583	-8216.1486
55.3210	1.0000	0.0000	0.9994	0.0014	8284.8289	-8138.5015
55.3310	1.0000	0.0000	1.0002	0.0005	8305.0123	-8336.8778
55.3410	1.0000	0.0000	1.0003	0.0006	8277.3725	-8343.3864
55.3500	1.0000	0.0000	1.0002	0.0010	8237.1297	-8277.5251
55.3610	1.0000	0.0000	0.9997	0.0015	8222.4889	-8150.3170
55.3720	1.0000	0.0000	0.9997	0.0031	8016.6121	-7931.4565
55.3810	1.0000	0.0000	0.9991	0.0029	8115.5798	-7894.8803
55.3910	1.0000	0.0000	0.9996	0.0018	8195.8273	-8103.1661
55.4000	1.0000	0.0000	1.0001	0.0023	8069.6335	-8100.9915
55.4110	1.0000	0.0000	0.9995	0.0013	8278.5006	-8143.0432
55.4240	1.0000	0.0000	1.0001	0.0015	8166.9195	-8192.9259
55.4330	1.0000	0.0000	0.9997	0.0011	8262.8467	-8175.4332
55.4420	1.0000	0.0000	1.0007	0.0018	8043.8101	-8211.3641
55.4510	1.0000	0.0000	0.9992	0.0010	8365.5007	-8130.1220
55.4600	1.0000	0.0000	1.0006	0.0013	8126.3787	-8268.2949
55.4700	1.0000	0.0000	1.0001	0.0019	8107.9769	-8143.0318
55.4820	1.0000	0.0000	1.0000	0.0022	8106.7696	-8079.3782
55.4900	1.0000	0.0000	0.9998	0.0014	8202.2862	-8149.6546
55.5000	1.0000	0.0000	1.0001	0.0022	8072.0612	-8079.3839
55.5100	1.0000	0.0000	1.0002	0.0006	8250.5657	-8302.2744
55.5220	1.0000	0.0000	0.9999	0.0011	8220.7242	-8192.5946
55.5310	1.0000	0.0000	1.0002	0.0012	8169.2330	-8226.0083
55.5390	1.0000	0.0000	0.9999	-0.0006	8441.9058	-8411.2574
55.5500	1.0000	0.0000	1.0015	0.0026	7819.7568	-8255.2482
55.5600	1.0000	0.0000	1.0002	0.0020	8083.1651	-8125.7403
55.5700	1.0000	0.0000	1.0002	0.0016	8131.3657	-8171.9812
55.5810	1.0000	0.0000	0.9993	0.0008	8322.3227	-8160.7836
55.5930	1.0000	0.0000	1.0000	0.0037	7920.2998	-7899.4924
55.6000	1.0000	0.0000	1.0001	0.0018	8123.4340	-8127.9836
55.6100	1.0000	0.0000	0.9998	0.0015	8172.5097	-8133.1737
55.6210	1.0000	0.0000	0.9997	0.0022	8111.2782	-8015.0835
55.6320	1.0000	0.0000	0.9996	0.0014	8208.5151	-8105.9429
55.6420	1.0000	0.0000	1.0000	0.0010	8212.0095	-8208.8614
55.6510	1.0000	0.0000	1.0002	0.0013	8143.1227	-8199.1456
55.6620	1.0000	0.0000	1.0010	0.0023	7936.7550	-8172.9948
55.6740	1.0000	0.0000	1.0000	0.0029	7977.4007	-7970.9805
55.6810	1.0000	0.0000	0.9995	0.0023	8113.2584	-7983.1667
55.6900	1.0000	0.0000	0.9997	0.0025	8060.8864	-7961.8652
55.7000	1.0000	0.0000	1.0001	0.0016	8115.5472	-8128.7958
55.7110	1.0000	0.0000	1.0002	0.0014	8133.3855	-8163.4636
55.7200	1.0000	0.0000	0.9998	0.0008	8246.1465	-8199.3712
55.7310	1.0000	0.0000	1.0008	0.0011	8058.2999	-8309.4353
55.7400	1.0000	0.0000	1.0004	0.0013	8119.7389	-8216.9188
55.7500	1.0000	0.0000	0.9997	0.0013	8203.6684	-8101.4165
55.7600	1.0000	0.0000	0.9995	0.0019	8150.1397	-8016.5800
55.7710	1.0000	0.0000	1.0001	0.0022	8048.0833	-8038.5627
55.7800	1.0000	0.0000	1.0012	0.0014	7984.5125	-8297.0758
55.7910	1.0000	0.0000	0.9997	0.0014	8176.5536	-8091.7517
55.8000	1.0000	0.0000	1.0001	0.0007	8223.3676	-8230.9523
55.8100	1.0000	0.0000	0.9995	0.0004	8334.6776	-8197.4781
55.8200	1.0000	0.0000	1.0001	0.0022	8031.0391	-8072.7074
55.8310	1.0000	0.0000	0.9996	0.0009	8258.9284	-8138.5430
55.8400	1.0000	0.2500	0.9705	0.1371	25676.9283	-18192.9360
55.8490	1.0000	0.2500	0.9804	0.1128	27239.7379	-22947.0480
55.8610	1.0000	0.2500	0.9460	0.1293	29626.8721	-16565.2678
55.8700	1.0000	0.2500	0.9705	0.1324	26439.9518	-19193.3011
55.8800	1.0000	0.2500	0.9693	0.1416	25715.0550	-17988.9499
55.8910	1.0000	0.2500	0.9765	0.1644	22115.7047	-16097.0055
55.8990	1.0000	0.2500	0.9989	0.1527	20927.7332	-20615.8534
55.9110	1.0000	0.2500	1.0023	0.1624	19467.5508	-19867.1799
55.9220	1.0000	0.2500	1.0132	0.1623	18166.1400	-21028.5308
55.9300	1.0000	0.2500	1.0016	0.1792	17656.0435	-17769.0023
55.9400	1.0000	0.2500	1.0046	0.1852	16593.5334	-17310.0214
55.9510	1.0000	0.2500	1.0080	0.1920	15068.1512	-17240.3388
55.9600	1.0000	0.2500	1.0338	0.1773	14167.4217	-22414.8482
55.9700	1.0000	0.2500	1.0204	0.1893	14415.9128	-19044.9573
55.9810	1.0000	0.2500	1.0169	0.2048	12901.8433	-16725.5078
55.9900	1.0000	0.2500	0.9874	0.2181	15149.9675	-11125.7093
56.0020	1.0000	0.2500	1.0332	0.2040	10800.6364	-19083.2980
56.0110	1.0000	0.2500	1.0443	0.1994	9932.3836	-21142.9670
56.0200	1.0000	0.2500	1.0151	0.2290	9918.9047	-13728.2505
56.0300	1.0000	0.2500	1.0173	0.2298	10036.8566	-13778.9284
56.0400	1.0000	0.2500	1.0377	0.2125	9644.1705	-18595.3569
56.0500	1.0000	0.2500	1.0171	0.2370	9188.3136	-13090.4497
56.0600	1.0000	0.2500	1.0348	0.2255	8431.8310	-16955.0807
56.0710	1.0000	0.2500	1.0290	0.2287	8820.8589	-15769.1994
56.0810	1.0000	0.2500	1.0095	0.2265	11665.6470	-13695.8575
56.0920	1.0000	0.2500	1.0234	0.2490	6969.3144	-12753.9026
56.1000	1.0000	0.2500	1.0226	0.2522	6640.2661	-12218.6675
56.1120	1.0000	0.2500	1.0216	0.2529	6660.8299	-12064.7932
56.1200	1.0000	0.2500	1.0188	0.2590	6289.6748	-11003.7462
56.1300	1.0000	0.2500	1.0190	0.2638	5646.2787	-10476.5659
56.1400	1.0000	0.2500	0.9839	0.2520	11793.7018	-7640.8107
56.1540	1.0000	0.2500	0.9742	0.2474	13676.6308	-6996.6277
56.1600	1.0000	0.2500	0.9879	0.2394	12319.7281	-9762.6009
56.1710	1.0000	0.2500	1.0134	0.2808	4205.6184	-7680.8504
56.1810	1.0000	0.2500	1.0116	0.2843	3289.1993	-7091.4249
56.1910	1.0000	0.2500	1.0058	0.2857	4440.3092	-6127.5967
56.2010	1.0000	0.2500	1.0007	0.2861	5017.7337	-5473.5030
56.2110	1.0000	0.2500	0.9984	0.2866	5226.5583	-4881.0343
56.2250	1.0000	0.2500	0.9607	0.2518	14600.4033	-4765.9633
56.2300	1.0000	0.2500	0.9983	0.2847	5436.2288	-4992.1282
56.2400	1.0000	0.2500	0.9894	0.2417	12164.7684	-9749.5679
56.2500	1.0000	0.2500	0.9917	0.2919	5291.9080	-3584.6788
56.2610	1.0000	0.2500	1.0022	0.2191	13197.8995	-13744.2119
56.2710	1.0000	0.2500	0.9892	0.2532	10239.1251	-7667.3777
56.2860	1.0000	0.2500	1.0169	0.2251	10286.6572	-15043.3010
56.2910	1.0000	0.2500	0.9690	0.2170	17539.4981	-9867.2057
56.3020	1.0000	0.2500	0.9944	0.2375	11545.0033	-10398.8101
56.3100	1.0000	0.2500	0.9945	0.2340	11962.9596	-10875.5666
56.3220	1.0000	0.2500	0.9993	0.2300	11893.2004	-11981.1211
56.3300	1.0000	0.2500	0.9996	0.2294	12003.0913	-12025.1846
56.3500	1.0000	0.2500	0.9966	0.2266	12711.4888	-11905.5264
56.3500	1.0000	0.2500	0.9872	0.2158	15310.7308	-12260.1262
56.3600	1.0000	0.2500	0.9963	0.2198	13592.4935	-12896.2662
56.3720	1.0000	0.2500	0.9964	0.2170	13932.2379	-13337.0757
56.3810	1.0000	0.2500	0.9953	0.2172	14095.2022	-13145.3877
56.3910	1.0000	0.2500	0.9920	0.2146	14847.3473	-13100.3126
56.4000	1.0000	0.2500	0.9919	0.2143	14885.1905	-13118.6684
56.4120	1.0000	0.2500	0.9923	0.2118	15239.4369	-13505.6830
56.4200	1.0000	0.2500	0.9898	0.2072	16168.3024	-13804.2266
56.4320	1.0000	0.2500	0.9948	0.2067	15526.3559	-14526.4216
56.4380	1.0000	0.2500	0.9996	0.2066	15092.3436	-15083.5195
56.4510	1.0000	0.2500	1.0041	0.2023	14942.1150	-16254.3400
56.4600	1.0000	0.2500	1.0064	0.2014	14957.0294	-16649.9909
56.4700	1.0000	0.2500	1.0051	0.2026	15046.3493	-16382.5435
56.4820	1.0000	0.2500	1.0031	0.1988	15801.7527	-16617.5271
56.4910	1.0000	0.2500	1.0045	0.1966	15924.8378	-17114.2685
56.4990	1.0000	0.2500	1.0055	0.1954	15874.8783	-17470.8942
56.5110	1.0000	0.2500	1.0056	0.2132	13876.5135	-15352.0958
56.5200	1.0000	0.2500	1.0069	0.2318	11543.1500	-13286.0817
56.5300	1.0000	0.2500	1.0070	0.2394	10598.3345	-12434.2993
56.5410	1.0000	0.2500	1.0089	0.2477	9365.8974	-11668.3604
56.5500	1.0000	0.2500	1.0083	0.2535	8756.8182	-10936.6912
56.5600	1.0000	0.2500	0.9979	0.2381	12063.2265	-11540.9452
56.5720	1.0000	0.2500	1.0080	0.2486	9366.7312	-11491.3975
56.5810	1.0000	0.2500	0.9839	0.2323	14614.1124	-10532.4901
56.5900	1.0000	0.2500	1.0209	0.2416	8639.4117	-14200.3236
56.6000	1.0000	0.2500	1.0025	0.2530	9265.6673	-10322.6965
56.6100	1.0000	0.2500	1.0026	0.2451	10296.5415	-11294.3829
56.6230	1.0000	0.2500	1.0107	0.2364	10540.2214	-13365.0528
56.6300	1.0000	0.2500	1.0121	0.2313	10940.9272	-14136.5307
56.6400	1.0000	0.2500	1.0112	0.2273	11611.7153	-14525.0346
56.6500	1.0000	0.2500	1.0116	0.2265	11699.7589	-14708.7473
56.6600	1.0000	0.2500	1.0134	0.2204	12176.9942	-15703.5237
56.6700	1.0000	0.2500	1.0152	0.2175	12322.0385	-16263.5665
56.6830	1.0000	0.2500	1.0148	0.2128	12974.2442	-16882.3061
