q1	q2	q3	q4	q1d	q2d	q3d	q4d	q1dd	q2dd	q3dd	q4dd	tau1	tau2	tau2	tau4
1.1583	0.6981	-0.9599	1.1716	0.0585	-0.0000	0.0004	0.0560	-0.0137	-0.0091	0.0550	-0.0765	-2625.2716	126327.1600	-16172.4215	-565.1937
1.1589	0.6981	-0.9599	1.1721	0.0584	-0.0001	0.0001	0.0564	-0.0157	-0.0133	-0.0417	0.0470	-3045.8511	126156.3703	-16034.8475	-664.0695
1.1594	0.6981	-0.9599	1.1727	0.0581	-0.0001	-0.0000	0.0558	-0.0236	0.0025	-0.0061	-0.0613	-2447.3286	126163.0732	-15954.6271	-676.9609
1.1600	0.6981	-0.9599	1.1732	0.0581	-0.0003	0.0001	0.0552	-0.0003	-0.0180	0.0125	-0.0661	-2715.1206	126475.5449	-15898.4357	-576.9072
1.1606	0.6981	-0.9599	1.1738	0.0577	-0.0000	0.0003	0.0557	-0.0424	0.0247	0.0220	0.0511	-2752.5047	126134.7071	-15886.3473	-692.7825
1.1612	0.6981	-0.9599	1.1743	0.0575	-0.0001	0.0001	0.0552	-0.0158	-0.0107	-0.0256	-0.0507	-2568.1347	126226.1242	-15763.0488	-639.4623
1.1617	0.6981	-0.9599	1.1749	0.0574	-0.0003	0.0005	0.0549	-0.0141	-0.0190	0.0383	-0.0224	-2468.8972	126145.8392	-15810.5276	-453.8447
1.1623	0.6981	-0.9599	1.1754	0.0569	-0.0001	0.0001	0.0553	-0.0500	0.0207	-0.0387	0.0377	-2345.4368	125335.0182	-15624.3541	-802.1462
1.1629	0.6981	-0.9599	1.1761	0.0568	0.0000	0.0018	0.0445	-0.0116	0.0119	0.1401	-0.9045	-2819.8362	125993.1811	-13893.8764	-4119.7777
1.1635	0.6981	-0.9599	1.1765	0.0567	-0.0000	0.0002	0.0544	-0.0114	-0.0069	-0.1926	1.2435	-2538.8569	126157.4234	-15529.9772	-723.2604
1.1640	0.6981	-0.9599	1.1771	0.0565	-0.0001	0.0001	0.0545	-0.0133	-0.0021	-0.0151	0.0080	-2536.6008	126112.3915	-15419.7715	-708.7540
1.1646	0.6981	-0.9599	1.1776	0.0562	-0.0000	0.0017	0.0441	-0.0348	0.0041	0.1615	-1.0370	-2758.5250	126090.9766	-13712.8072	-4012.0252
1.1651	0.6981	-0.9599	1.1782	0.0561	-0.0001	0.0002	0.0547	-0.0123	-0.0057	-0.1327	0.9655	-2593.9703	126425.8689	-15367.5717	-607.4825
1.1657	0.6981	-0.9599	1.1787	0.0558	0.0001	0.0000	0.0540	-0.0316	0.0152	-0.0224	-0.0788	-2683.6910	126128.9234	-15224.7967	-599.6802
1.1663	0.6981	-0.9599	1.1793	0.0558	-0.0001	-0.0000	0.0537	0.0015	-0.0205	-0.0025	-0.0292	-2704.5429	126073.0182	-15143.6054	-655.8414
1.1668	0.6981	-0.9599	1.1798	0.0554	-0.0001	0.0005	0.0532	-0.0406	0.0017	0.0475	-0.0529	-2628.2266	126226.0952	-15208.3301	-453.5980
1.1674	0.6981	-0.9599	1.1803	0.0553	-0.0000	0.0001	0.0537	-0.0125	0.0127	-0.0381	0.0493	-2394.8390	126057.5403	-15031.2010	-753.3000
1.1680	0.6981	-0.9599	1.1809	0.0550	-0.0003	0.0001	0.0532	-0.0276	-0.0301	0.0037	-0.0447	-2472.9792	125379.0269	-14936.7748	-655.5111
1.1685	0.6981	-0.9599	1.1814	0.0547	-0.0000	0.0005	0.0535	-0.0331	0.0343	0.0380	0.0318	-2575.8105	126193.2896	-14954.3979	-600.2912
1.1690	0.6981	-0.9599	1.1819	0.0546	-0.0000	-0.0000	0.0532	-0.0070	-0.0003	-0.0494	-0.0284	-2499.7304	126122.5359	-14816.7122	-649.8624
1.1696	0.6981	-0.9599	1.1825	0.0544	-0.0001	0.0000	0.0529	-0.0145	-0.0042	0.0065	-0.0284	-2785.1760	126264.1459	-14748.2934	-650.0146
1.1701	0.6981	-0.9599	1.1830	0.0543	-0.0001	0.0005	0.0523	-0.0159	0.0006	0.0445	-0.0642	-2335.2560	126162.4793	-14800.9094	-460.6242
1.1706	0.6981	-0.9599	1.1835	0.0540	0.0009	0.0000	0.0528	-0.0301	0.0963	-0.0442	0.0548	-2434.8016	126223.2688	-14610.0075	-632.6065
1.1712	0.6981	-0.9599	1.1840	0.0537	-0.0002	0.0005	0.0523	-0.0246	-0.1064	0.0433	-0.0521	-2196.6411	125215.9722	-14673.2060	-471.9724
1.1717	0.6981	-0.9599	1.1846	0.0535	-0.0003	0.0002	0.0524	-0.0205	-0.0096	-0.0291	0.0121	-2492.3799	126154.8026	-14464.2422	-711.3687
1.1722	0.6981	-0.9599	1.1851	0.0533	-0.0003	0.0003	0.0524	-0.0201	-0.0050	0.0138	-0.0008	-2783.6767	126162.3761	-14458.2884	-624.8006
1.1728	0.6981	-0.9599	1.1856	0.0531	0.0009	-0.0000	0.0526	-0.0261	0.1258	-0.0331	0.0189	-2449.9113	126292.0830	-14354.1840	-603.1968
1.1733	0.6981	-0.9599	1.1861	0.0529	-0.0001	0.0006	0.0513	-0.0180	-0.1018	0.0619	-0.1340	-2591.0948	126240.2432	-14422.1359	-229.2113
1.1738	0.6981	-0.9599	1.1866	0.0527	-0.0001	0.0000	0.0518	-0.0148	-0.0042	-0.0568	0.0481	-2564.2876	126200.7243	-14209.5688	-585.4101
1.1744	0.6981	-0.9599	1.1872	0.0526	-0.0001	0.0009	0.0493	-0.0133	0.0031	0.0834	-0.2460	-2523.3484	126219.1087	-14284.4580	-61.4443
1.1749	0.6981	-0.9599	1.1877	0.0526	-0.0000	0.0001	0.0517	-0.0012	0.0077	-0.0775	0.2405	-2704.8930	126083.9629	-14067.5480	-677.0330
1.1754	0.6981	-0.9599	1.1882	0.0521	-0.0001	0.0016	0.0419	-0.0447	-0.0094	0.1501	-0.9776	-2439.2006	125080.4763	-12411.1969	-3929.4949
1.1759	0.6981	-0.9599	1.1887	0.0520	0.0001	0.0002	0.0508	-0.0154	0.0202	-0.1404	0.8902	-2523.1976	126069.2591	-13921.4338	-661.7532
1.1764	0.6981	-0.9599	1.1892	0.0520	0.0000	-0.0001	0.0507	0.0003	-0.0086	-0.0283	-0.0096	-2481.6346	126059.6716	-13828.1966	-629.8722
1.1770	0.6981	-0.9599	1.1898	0.0516	-0.0001	0.0006	0.0502	-0.0383	-0.0093	0.0616	-0.0518	-2589.6607	126437.0483	-13918.8115	-213.1189
1.1775	0.6981	-0.9599	1.1902	0.0514	-0.0001	0.0001	0.0511	-0.0205	0.0020	-0.0559	0.0998	-2564.5423	126184.6890	-13703.7619	-631.0025
1.1780	0.6981	-0.9599	1.1907	0.0512	0.0000	0.0008	0.0483	-0.0145	0.0072	0.0749	-0.2774	-2540.6694	126216.6894	-13798.6274	-55.2922
1.1785	0.6981	-0.9599	1.1912	0.0510	-0.0000	0.0001	0.0503	-0.0242	-0.0053	-0.0769	0.2010	-2545.7343	126242.6621	-13559.0265	-636.0436
1.1790	0.6981	-0.9599	1.1917	0.0507	0.0001	-0.0000	0.0503	-0.0274	0.0108	-0.0097	0.0022	-2668.8388	126155.2645	-13483.5272	-562.7650
1.1795	0.6981	-0.9599	1.1923	0.0504	0.0000	0.0016	0.0413	-0.0292	-0.0030	0.1608	-0.9056	-2562.5608	126204.8443	-11938.6946	-3679.6721
1.1800	0.6981	-0.9599	1.1927	0.0504	-0.0003	0.0002	0.0500	-0.0071	-0.0303	-0.1421	0.8742	-2673.0874	126267.9854	-13365.1555	-579.6387
1.1805	0.6981	-0.9599	1.1932	0.0503	-0.0001	-0.0001	0.0500	-0.0037	0.0150	-0.0222	0.0001	-2338.6065	126278.8248	-13266.0209	-661.5106
1.1810	0.6981	-0.9599	1.1937	0.0500	-0.0002	0.0012	0.0442	-0.0310	-0.0082	0.1282	-0.5834	-2404.5330	126280.1408	-13476.5516	942.0914
1.1815	0.6981	-0.9599	1.1942	0.0498	0.0001	0.0001	0.0498	-0.0211	0.0325	-0.1175	0.5612	-2443.4519	126205.7604	-13168.4948	-613.4609
1.1820	0.6981	-0.9599	1.1948	0.0496	-0.0000	-0.0075	0.0675	-0.0244	-0.0135	-0.7547	1.7682	-2547.1944	126112.4273	-13044.8456	-596.3269
1.1825	0.6981	-0.9599	1.1952	0.0496	-0.0006	0.0002	0.0499	0.0058	-0.0551	0.7716	-1.7592	-2555.2778	126407.4775	-13019.3311	-660.1117
1.1830	0.6981	-0.9599	1.1957	0.0494	-0.0003	0.0013	0.0436	-0.0249	0.0272	0.1043	-0.6250	-2369.1098	126217.5881	-13166.8114	830.6747
1.1835	0.6981	-0.9599	1.1962	0.0492	-0.0001	0.0001	0.0493	-0.0149	0.0191	-0.1123	0.5712	-2033.2795	126016.6830	-12838.4176	-652.2055
1.1840	0.6981	-0.9599	1.1967	0.0490	-0.0001	0.0010	0.0454	-0.0217	0.0023	0.0847	-0.3887	-2663.2986	126514.5622	-12987.1329	394.4016
1.1845	0.6981	-0.9599	1.1972	0.0488	-0.0004	0.0002	0.0489	-0.0156	-0.0295	-0.0817	0.3461	-2595.5429	126364.8755	-12700.2370	-613.1708
1.1850	0.6981	-0.9599	1.1977	0.0487	-0.0000	0.0004	0.0478	-0.0142	0.0367	0.0252	-0.1146	-1957.4308	126219.5749	-12687.1155	-432.7782
1.1855	0.6981	-0.9599	1.1982	0.0485	-0.0001	-0.0000	0.0487	-0.0187	-0.0087	-0.0432	0.0971	-2436.2968	126121.3388	-12495.6321	-629.5183
1.1859	0.6981	-0.9599	1.1986	0.0483	0.0001	0.0000	0.0480	-0.0266	0.0165	0.0057	-0.0762	-2440.9557	126119.0886	-12441.2026	-545.3591
1.1864	0.6981	-0.9599	1.1991	0.0480	-0.0001	0.0015	0.0396	-0.0288	-0.0153	0.1441	-0.8405	-2463.4963	126352.7435	-10964.2177	-3490.1937
1.1869	0.6981	-0.9599	1.1996	0.0478	-0.0002	0.0002	0.0485	-0.0129	-0.0094	-0.1290	0.8941	-2382.1383	126217.3816	-12334.0594	-601.8627
1.1874	0.6981	-0.9599	1.2001	0.0478	-0.0000	-0.0000	0.0478	-0.0031	0.0131	-0.0239	-0.0699	-2406.7783	126188.6974	-12215.7429	-552.7767
1.1879	0.6981	-0.9599	1.2006	0.0477	-0.0000	-0.0071	0.0647	-0.0134	0.0000	-0.7089	1.6924	-2400.1648	126241.9096	-12150.1664	-553.9972
1.1883	0.6981	-0.9599	1.2010	0.0474	-0.0002	0.0003	0.0476	-0.0231	-0.0162	0.7387	-1.7158	-2194.9013	125244.8035	-12085.5570	-607.2276
1.1888	0.6981	-0.9599	1.2015	0.0470	0.0000	0.0000	0.0471	-0.0427	0.0214	-0.0233	-0.0429	-2581.4760	126383.1408	-11946.0056	-567.4267
1.1893	0.6981	-0.9599	1.2020	0.0469	-0.0002	0.0002	0.0475	-0.0092	-0.0185	0.0157	0.0307	-2218.6443	126113.1858	-11896.6268	-589.8765
1.1897	0.6981	-0.9599	1.2025	0.0470	-0.0001	0.0002	0.0471	0.0039	0.0087	-0.0005	-0.0348	-2309.5500	126277.9767	-11897.6762	-582.5290
1.1902	0.6981	-0.9599	1.2029	0.0465	0.0000	-0.0000	0.0470	-0.0503	0.0104	-0.0201	-0.0085	-2286.1644	126211.4614	-11767.5977	-592.5298
1.1907	0.6981	-0.9599	1.2034	0.0464	0.0008	0.0014	0.0388	-0.0068	0.0781	0.1467	-0.8207	-2317.6114	126236.5905	-10357.5766	-3324.2789
1.1911	0.6981	-0.9599	1.2039	0.0464	-0.0001	0.0000	0.0472	0.0008	-0.0911	-0.1440	0.8380	-2459.1816	126163.8751	-11637.2791	-591.3828
1.1916	0.6981	-0.9599	1.2043	0.0462	-0.0002	-0.0000	0.0465	-0.0159	-0.0061	-0.0004	-0.0657	-2190.6039	126101.2879	-11521.8216	-466.2588
1.1921	0.6981	-0.9599	1.2048	0.0460	0.0001	0.0000	0.0464	-0.0248	0.0268	0.0010	-0.0147	-2427.1208	126279.6930	-11457.3783	-521.9430
1.1925	0.6981	-0.9599	1.2053	0.0458	0.0000	0.0003	0.0460	-0.0158	-0.0075	0.0294	-0.0387	-2261.7692	126384.1525	-11442.9525	-467.3040
1.1930	0.6981	-0.9599	1.2057	0.0458	-0.0002	-0.0000	0.0464	-0.0077	-0.0180	-0.0345	0.0396	-2457.2643	126348.2467	-11298.9005	-569.7557
1.1934	0.6981	-0.9599	1.2062	0.0455	-0.0001	0.0007	0.0440	-0.0235	0.0105	0.0755	-0.2387	-2198.1902	126118.8902	-11328.3498	-143.3075
1.1939	0.6981	-0.9599	1.2066	0.0454	-0.0002	0.0001	0.0465	-0.0096	-0.0165	-0.0634	0.2507	-2140.4703	125112.0181	-11148.0919	-643.1678
1.1943	0.6981	-0.9599	1.2071	0.0452	0.0007	0.0000	0.0459	-0.0258	0.0943	-0.0034	-0.0584	-2563.7178	126421.8030	-11100.1418	-404.5073
1.1948	0.6981	-0.9599	1.2076	0.0449	0.0012	-0.0001	0.0461	-0.0277	0.0439	-0.0147	0.0204	-2534.9400	126260.1037	-10977.9241	-475.0579
1.1952	0.6981	-0.9599	1.2080	0.0446	-0.0000	0.0001	0.0457	-0.0332	-0.1201	0.0180	-0.0419	-2286.4361	126351.2068	-10918.4189	-500.6629
1.1957	0.6981	-0.9599	1.2085	0.0447	-0.0000	0.0009	0.0422	0.0123	0.0031	0.0791	-0.3512	-2377.4143	126525.8420	-11026.8165	346.8025
1.1961	0.6981	-0.9599	1.2089	0.0446	-0.0002	0.0001	0.0456	-0.0110	-0.0164	-0.0763	0.3389	-2495.2528	126334.3674	-10767.3571	-567.3055
1.1966	0.6981	-0.9599	1.2094	0.0440	-0.0000	-0.0000	0.0457	-0.0537	0.0155	-0.0141	0.0081	-2220.4578	126155.1784	-10679.2888	-500.9572
1.1970	0.6981	-0.9599	1.2098	0.0442	-0.0000	0.0005	0.0446	0.0157	-0.0017	0.0485	-0.1078	-2597.7445	126384.8283	-10691.8276	-321.9879
1.1975	0.6981	-0.9599	1.2103	0.0441	-0.0001	-0.0000	0.0452	-0.0055	-0.0046	-0.0481	0.0572	-2528.2330	126476.3089	-10522.0227	-556.4318
1.1979	0.6981	-0.9599	1.2107	0.0439	-0.0002	0.0006	0.0430	-0.0273	-0.0080	0.0644	-0.2133	-2266.0331	126488.4415	-10591.5831	-23.5376
1.1983	0.6981	-0.9599	1.2112	0.0437	-0.0000	0.0000	0.0446	-0.0161	0.0144	-0.0575	0.1593	-2149.8929	126152.1196	-10349.7144	-478.8045
1.1988	0.6981	-0.9599	1.2117	0.0435	0.0001	0.0007	0.0414	-0.0214	0.0066	0.0641	-0.2963	-2335.3051	126296.4553	-10463.2552	312.1164
1.1993	0.6981	-0.9599	1.2121	0.0434	-0.0000	-0.0000	0.0444	-0.0085	-0.0074	-0.0680	0.2747	-2389.0463	126382.5827	-10190.9493	-527.1124
1.1997	0.6981	-0.9599	1.2125	0.0435	-0.0000	0.0000	0.0435	0.0156	-0.0010	0.0022	-0.0990	-2300.0583	126313.0593	-10094.7720	-532.1820
1.2001	0.6981	-0.9599	1.2129	0.0430	-0.0002	0.0005	0.0434	-0.0529	-0.0161	0.0579	-0.0156	-2266.0410	125158.2634	-10157.1124	-201.0050
1.2005	0.6981	-0.9599	1.2134	0.0427	0.0009	0.0001	0.0444	-0.0242	0.0916	-0.0380	0.0869	-2098.4761	126365.1223	-9969.9347	-497.9255
1.2009	0.6981	-0.9599	1.2138	0.0428	-0.0001	0.0006	0.0425	0.0045	-0.1253	0.0645	-0.2376	-2604.0897	126390.3824	-10010.5940	-22.5406
1.2014	0.6981	-0.9599	1.2143	0.0425	0.0009	0.0001	0.0440	-0.0259	0.0976	-0.0541	0.1479	-2236.8633	126406.1727	-9803.0234	-437.9339
1.2018	0.6981	-0.9599	1.2147	0.0424	-0.0003	0.0006	0.0424	-0.0134	-0.1207	0.0568	-0.1565	-2324.1454	126428.9863	-9822.4028	-309.3755
1.2022	0.6981	-0.9599	1.2151	0.0423	-0.0002	0.0001	0.0435	-0.0057	0.0092	-0.0570	0.1065	-2282.4499	126331.3634	-9643.2700	-479.8532
1.2026	0.6981	-0.9599	1.2156	0.0420	-0.0002	0.0006	0.0421	-0.0351	0.0048	0.0546	-0.1425	-2350.3999	126364.1427	-9679.9980	-27.5704
1.2031	0.6981	-0.9599	1.2160	0.0421	-0.0000	-0.0000	0.0436	0.0070	0.0123	-0.0544	0.1401	-2079.5548	125558.0646	-9466.6532	-561.5979
1.2035	0.6981	-0.9599	1.2165	0.0419	-0.0003	0.0005	0.0420	-0.0228	-0.0305	0.0569	-0.1829	-1929.0734	125379.8994	-9485.1031	-301.1690
1.2039	0.6981	-0.9599	1.2169	0.0417	0.0000	0.0000	0.0431	-0.0164	0.0319	-0.0496	0.1132	-2084.2319	126502.1666	-9338.8977	-536.8020
1.2044	0.6981	-0.9599	1.2173	0.0415	0.0000	0.0000	0.0428	-0.0210	0.0013	0.0003	-0.0302	-2254.6376	126305.3227	-9178.5435	-490.0460
1.2047	0.6981	-0.9599	1.2177	0.0414	0.0000	-0.0000	0.0428	-0.0073	0.0007	-0.0028	0.0030	-2416.6655	126327.2918	-9098.7254	-500.6372
1.2051	0.6981	-0.9599	1.2181	0.0413	-0.0001	0.0000	0.0420	-0.0082	-0.0078	0.0021	-0.0749	-2130.7329	126532.1456	-9029.5839	-521.3170
1.2055	0.6981	-0.9599	1.2186	0.0411	-0.0002	0.0011	0.0363	-0.0216	-0.0106	0.1108	-0.5702	-2267.0557	126535.4169	-7941.1697	-2674.7570
1.2060	0.6981	-0.9599	1.2190	0.0409	0.0009	0.0002	0.0427	-0.0243	0.1025	-0.0973	0.6332	-2320.9894	126361.5987	-8906.8701	-507.4545
1.2064	0.6981	-0.9599	1.2194	0.0405	0.0002	0.0000	0.0421	-0.0377	-0.0671	-0.0117	-0.0557	-2344.9599	126432.6395	-8800.4141	-467.3176
1.2069	0.6981	-0.9599	1.2199	0.0406	0.0009	-0.0061	0.0570	0.0130	0.0597	-0.5151	1.2435	-2498.6139	126517.4358	-8723.1492	-396.1378
1.2072	0.6981	-0.9599	1.2202	0.0405	-0.0003	0.0004	0.0414	-0.0189	-0.1523	0.8186	-1.9577	-2226.9622	126298.8293	-8648.5623	-454.3653
1.2076	0.6981	-0.9599	1.2207	0.0404	0.0000	-0.0059	0.0558	-0.0116	0.0311	-0.5718	1.3107	-2163.8879	126229.3726	-8539.1818	-408.5615
1.2080	0.6981	-0.9599	1.2211	0.0400	-0.0003	0.0001	0.0422	-0.0352	-0.0318	0.6654	-1.5087	-2000.6560	126442.9470	-8501.4219	-452.6023
1.2084	0.6981	-0.9599	1.2215	0.0400	-0.0002	0.0000	0.0416	0.0013	0.0045	-0.0059	-0.0652	-2346.7809	126392.6833	-8361.0323	-481.8201
1.2088	0.6981	-0.9599	1.2219	0.0398	0.0001	-0.0000	0.0410	-0.0225	0.0274	-0.0088	-0.0532	-2215.0086	126403.7234	-8290.6463	-384.3562
1.2092	0.6981	-0.9599	1.2223	0.0397	0.0009	0.0002	0.0415	-0.0102	0.0804	0.0286	0.0521	-2359.0396	126713.3721	-8296.5098	-335.3272
1.2098	0.6981	-0.9599	1.2230	0.0394	-0.0003	0.0008	0.0377	-0.0193	-0.0747	0.0382	-0.2580	-2313.2777	126351.2588	-8282.8686	557.5305
1.2100	0.6981	-0.9599	1.2232	0.0395	0.0008	0.0003	0.0415	0.0202	0.2149	-0.0956	0.7574	-2372.9052	126476.1631	-8104.7692	-406.7529
1.2104	0.6981	-0.9599	1.2236	0.0395	-0.0001	0.0000	0.0413	-0.0080	-0.0940	-0.0308	-0.0160	-2309.8114	126514.9392	-7973.1604	-476.5031
1.2109	0.6981	-0.9599	1.2241	0.0385	-0.0001	0.0006	0.0393	-0.0763	0.0003	0.0436	-0.1516	-2447.0846	126659.7717	-7987.7588	-23.7260
1.2112	0.6981	-0.9599	1.2244	0.0390	-0.0002	0.0001	0.0410	0.0726	-0.0115	-0.0714	0.2386	-2349.6735	126468.4518	-7812.5185	-448.2381
1.2115	0.6981	-0.9599	1.2248	0.0391	-0.0001	0.0006	0.0380	0.0151	0.0115	0.0505	-0.3012	-2381.9374	126386.8563	-7830.6199	213.7049
1.2119	0.6981	-0.9599	1.2252	0.0389	0.0013	0.0000	0.0411	-0.0243	0.1338	-0.0556	0.3076	-2250.2202	126408.6733	-7641.7937	-497.6717
1.2123	0.6981	-0.9599	1.2256	0.0386	-0.0001	0.0000	0.0405	-0.0272	-0.1319	-0.0018	-0.0613	-2235.7202	126426.4899	-7517.9495	-325.1670
1.2127	0.6981	-0.9599	1.2260	0.0385	-0.0000	0.0007	0.0375	-0.0062	0.0010	0.0644	-0.2949	-2050.5582	126286.7386	-7595.7381	253.0232
1.2131	0.6981	-0.9599	1.2264	0.0384	-0.0001	0.0001	0.0401	-0.0132	-0.0051	-0.0606	0.2647	-1978.6869	126485.7873	-7364.1362	-446.3705
1.2135	0.6981	-0.9599	1.2268	0.0383	-0.0001	0.0001	0.0400	-0.0107	-0.0026	0.0048	-0.0196	-2287.4661	126697.9704	-7275.2170	-390.6769
1.2139	0.6981	-0.9599	1.2272	0.0380	-0.0000	0.0002	0.0403	-0.0300	0.0088	0.0108	0.0360	-2292.6524	126653.2348	-7205.3428	-445.2445
1.2142	0.6981	-0.9599	1.2276	0.0378	-0.0001	-0.0000	0.0399	-0.0144	-0.0105	-0.0278	-0.0452	-1903.4804	125497.7997	-7092.8100	-483.4775
1.2146	0.6981	-0.9599	1.2280	0.0378	-0.0000	0.0001	0.0394	-0.0019	0.0093	0.0101	-0.0534	-2169.7461	126445.7040	-7003.2994	-412.2188
1.2150	0.6981	-0.9599	1.2284	0.0377	-0.0001	-0.0050	0.0514	-0.0089	-0.0056	-0.5101	1.1975	-2263.0538	126510.7160	-6944.8022	-432.1983
1.2154	0.6981	-0.9599	1.2288	0.0375	0.0000	0.0001	0.0395	-0.0282	0.0096	0.5096	-1.1859	-2222.6314	126446.4549	-6878.9952	-401.8451
1.2157	0.6981	-0.9599	1.2292	0.0374	-0.0001	0.0001	0.0390	-0.0063	-0.0132	0.0073	-0.0497	-2257.2054	126447.8259	-6726.3044	-404.1437
1.2161	0.6981	-0.9599	1.2296	0.0372	-0.0002	0.0008	0.0357	-0.0174	-0.0038	0.0621	-0.3344	-2306.2903	126595.6814	-6820.1817	476.6229
1.2166	0.6981	-0.9599	1.2300	0.0371	-0.0001	0.0001	0.0389	-0.0131	0.0078	-0.0576	0.2674	-2303.2085	126653.3758	-6563.9607	-413.0378
1.2169	0.6981	-0.9599	1.2304	0.0370	-0.0001	-0.0049	0.0507	-0.0029	-0.0031	-0.6240	1.4805	-2125.1677	126488.1654	-6479.1149	-416.0948
1.2172	0.6981	-0.9599	1.2307	0.0368	-0.0001	0.0001	0.0389	-0.0240	-0.0014	0.5012	-1.1877	-2164.1985	125451.8699	-6401.9737	-461.5032
1.2176	0.6981	-0.9599	1.2311	0.0366	0.0000	-0.0001	0.0392	-0.0220	0.0137	-0.0168	0.0292	-2259.1623	126643.4909	-6288.5748	-440.2043
1.2180	0.6981	-0.9599	1.2315	0.0365	-0.0001	0.0000	0.0387	-0.0044	-0.0171	0.0073	-0.0410	-2110.3601	126461.0921	-6208.7581	-388.3887
1.2183	0.6981	-0.9599	1.2319	0.0362	0.0010	0.0002	0.0385	-0.0287	0.1169	0.0220	-0.0260	-2168.3103	126553.5815	-6200.7578	-233.9910
1.2187	0.6981	-0.9599	1.2323	0.0362	0.0010	0.0000	0.0388	-0.0045	-0.0073	-0.0198	0.0352	-2201.7042	126499.4013	-6041.5759	-418.1353
1.2190	0.6981	-0.9599	1.2327	0.0361	-0.0001	0.0002	0.0381	-0.0137	-0.1101	0.0174	-0.0779	-2156.3314	126505.4347	-6004.0331	-321.5427
1.2194	0.6981	-0.9599	1.2331	0.0359	-0.0002	0.0000	0.0388	-0.0129	-0.0074	-0.0189	0.0719	-2065.6559	125581.0095	-5851.1218	-471.6946
1.2198	0.6981	-0.9599	1.2334	0.0359	-0.0001	0.0001	0.0377	-0.0051	0.0161	0.0047	-0.1044	-2263.2439	126438.9321	-5755.4220	-422.4518
1.2201	0.6981	-0.9599	1.2338	0.0357	-0.0001	0.0002	0.0381	-0.0170	-0.0016	0.0104	0.0400	-2046.8834	125460.9568	-5696.2365	-433.4071
1.2205	0.6981	-0.9599	1.2342	0.0356	0.0009	0.0000	0.0382	-0.0142	0.1017	-0.0153	0.0056	-2198.2561	126544.1250	-5600.1204	-375.6962
1.2208	0.6981	-0.9599	1.2346	0.0354	-0.0000	0.0001	0.0375	-0.0152	-0.0975	0.0063	-0.0651	-2189.5175	126534.4947	-5506.9570	-336.1009
1.2212	0.6981	-0.9599	1.2350	0.0354	-0.0002	0.0003	0.0373	0.0026	-0.0190	0.0226	-0.0182	-2317.3385	126695.9150	-5481.7540	-209.5149
1.2215	0.6981	-0.9599	1.2353	0.0352	-0.0000	0.0001	0.0378	-0.0223	0.0224	-0.0284	0.0543	-2240.0925	126552.0802	-5320.3944	-407.1600
1.2219	0.6981	-0.9599	1.2357	0.0350	-0.0001	0.0000	0.0374	-0.0197	-0.0095	-0.0061	-0.0406	-2149.6798	126473.3689	-5219.4708	-385.8025
1.2222	0.6981	-0.9599	1.2361	0.0350	0.0001	0.0003	0.0365	-0.0083	0.0210	0.0339	-0.0880	-2121.3641	126500.0126	-5196.7330	-250.3318
1.2226	0.6981	-0.9599	1.2364	0.0348	-0.0002	0.0000	0.0374	-0.0166	-0.0301	-0.0297	0.0909	-2193.4702	126568.3204	-5067.9770	-310.5566
1.2229	0.6981	-0.9599	1.2368	0.0348	0.0000	0.0001	0.0371	0.0008	0.0258	0.0099	-0.0375	-2151.8370	126453.8717	-4999.7494	-399.9621
1.2233	0.6981	-0.9599	1.2372	0.0346	0.0001	-0.0001	0.0369	-0.0186	0.0031	-0.0284	-0.0177	-2352.2335	126832.0469	-4862.1073	-380.2009
1.2236	0.6981	-0.9599	1.2375	0.0346	-0.0002	-0.0000	0.0370	0.0023	-0.0243	0.0136	0.0102	-2367.8014	126694.5970	-4785.0830	-427.1511
1.2240	0.6981	-0.9599	1.2379	0.0343	-0.0000	0.0000	0.0366	-0.0366	0.0177	0.0012	-0.0379	-1925.0638	126309.1667	-4647.4780	-424.3834
1.2243	0.6981	-0.9599	1.2383	0.0342	0.0000	-0.0000	0.0368	-0.0110	0.0039	-0.0009	0.0212	-2184.1122	126482.9059	-4591.3307	-374.5409
1.2247	0.6981	-0.9599	1.2387	0.0341	-0.0002	0.0002	0.0363	-0.0083	-0.0170	0.0228	-0.0493	-2226.9836	126706.4562	-4537.4053	-264.0549
1.2250	0.6981	-0.9599	1.2390	0.0340	-0.0002	0.0001	0.0366	-0.0098	-0.0101	-0.0180	0.0306	-1617.7747	126436.6405	-4413.9741	-422.4936
1.2253	0.6981	-0.9599	1.2394	0.0339	-0.0002	0.0000	0.0362	-0.0113	0.0085	-0.0053	-0.0343	-2183.6494	126771.0082	-4311.3664	-328.0853
1.2257	0.6981	-0.9599	1.2397	0.0335	0.0011	0.0003	0.0356	-0.0381	0.1255	0.0280	-0.0571	-2258.7474	126567.9301	-4315.9999	-64.6902
1.2260	0.6981	-0.9599	1.2401	0.0335	0.0000	0.0000	0.0365	0.0033	-0.1092	-0.0298	0.0839	-1787.8527	125633.0508	-4141.9899	-397.0155
1.2264	0.6981	-0.9599	1.2405	0.0336	-0.0002	0.0002	0.0361	0.0033	-0.0182	0.0169	-0.0424	-2009.8963	126412.0693	-4050.0139	-357.9453
1.2267	0.6981	-0.9599	1.2409	0.0333	0.0001	-0.0001	0.0362	-0.0202	0.0286	-0.0243	0.0163	-2104.1545	126614.3953	-3941.5638	-344.9893
